Name,Price,Link,Image,Category,Source,Rating,Reviews
Quince Black Organic Cotton Tiered Maxi Dress sz XS Womens Pockets Poplin Fabric,29.99,https://www.ebay.com/itm/305003540143?_skw=women+maxi+dress&hash=item4703a0aeaf:g:dgAAAOSwqD5kndPu&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGYVl5%2Fuv%2BxizUo5o5fuf6RhLnuM%2FbqvxtwMuseFbdKJbD6DInvHn11PmlU9DI5xAiHyF9%2BqjFpjqy2t%2FLHB03Jpwy%2FGol%2B58H%2FOD9oH0Qyzte8ykb7Q1mbpGBvYyPUrcR7nI%2FFkHJtkilIK8Ooblu8e5pwXIrjVynmGpGeXqN5QK8YShjGxIhvTA67o%2F0NixBjkIdMtVEOLnjGXBBtIyGVqEwpy6PU3tyYro1ODa8QMf%2BrHpB899g5hP9yQQRDXaJHn6N5sB1lQJ7T57JC8%2BAzYRSZggUS9AGx7dPRvNjhwXA%3D%3D,https://i.ebayimg.com/images/g/dgAAAOSwqD5kndPu/s-l225.jpg,Dresses,eBay API,,0
12th Tribe Nerissa Berry Chiffon Maxi Dress,88.0,https://www.ebay.com/itm/389985820602?_skw=women+maxi+dress&hash=item5accf75fba:g:dlkAAeSw4ABp--n3,https://i.ebayimg.com/images/g/dlkAAeSw4ABp--n3/s-l225.jpg,Dresses,eBay API,,0
Windsor mauve Sleeveless V-Neck Maxi Dress Drawstring Back L/XL,35.0,https://www.ebay.com/itm/366393520652?_skw=women+maxi+dress&hash=item554ec1720c:g:czEAAeSwKDVp~CJ0,https://i.ebayimg.com/images/g/czEAAeSwKDVp~CJ0/s-l225.jpg,Dresses,eBay API,,0
Cremieux maxi coral dress Size XS excellent condition,19.95,https://www.ebay.com/itm/168358738371?_skw=women+maxi+dress&hash=item2732f679c3:g:uGYAAeSwyMZp~BbP,https://i.ebayimg.com/images/g/uGYAAeSwyMZp~BbP/s-l225.jpg,Dresses,eBay API,,0
Altar'd State Paislee Mesh Maxi Dress,44.0,https://www.ebay.com/itm/406910071769?_skw=women+maxi+dress&hash=item5ebdbaf3d9:g:52kAAeSwx-9p~BkZ,https://i.ebayimg.com/images/g/52kAAeSwx-9p~BkZ/s-l225.jpg,Dresses,eBay API,,0
Old Navy Shortsleeved Button Front Maxi Dress Navy Dots Medium NWT,20.0,https://www.ebay.com/itm/227333196126?_skw=women+maxi+dress&hash=item34ee1d495e:g:LbQAAeSwkJNp-~68,https://i.ebayimg.com/images/g/LbQAAeSwkJNp-~68/s-l225.jpg,Dresses,eBay API,,0
Old Navy Shortsleeved A-Line Tier Maxi Dress Red Paisley Small NWOT,25.0,https://www.ebay.com/itm/227332933457?_skw=women+maxi+dress&hash=item34ee194751:g:KE4AAeSw0mNp-7v5,https://i.ebayimg.com/images/g/KE4AAeSw0mNp-7v5/s-l225.jpg,Dresses,eBay API,,0
Floral Maxi Dress Black Pink Straps Lightweight Spring Summer Boho Resort Small,19.99,https://www.ebay.com/itm/358528903757?_skw=women+maxi+dress&hash=item5379fcea4d:g:2B8AAeSwFd5p~FoU&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGaDU6QCDc7Qn72hr%2B1RQ%2BHS%2FnSJf5nqhBopDL1YaQMJ%2BS4xp8iFsILpqbXUbMUR2np2MagAk3yG%2FhCyP1eY5K17H6%2Bpbad%2FkYAJj0vfClmKulShPLJPCxHiaEp0TDiqRdXnB1sK4DBMew9FSVK%2BtoVHwRXQV%2BMlO6Og%2BVSIXCovwf6e%2BbyLdFU%2FSeIIBbO0fgIw2EP8gWtpQSxBpRyDZ5opS1xH0bEngoLMtSq4691A%2BqyY48ckpSTm5BHbOz3JaKEwkDRnHF%2FFOD4itAbJkuBjTEHa4K2Odl9f%2FKHO%2Fc6VAQ%3D%3D,https://i.ebayimg.com/images/g/2B8AAeSwFd5p~FoU/s-l225.jpg,Dresses,eBay API,,0
Womens Gauze Look Smocked Waist Maxi Dress Solid Lightweight Summer Long Dress,20.76,https://www.ebay.com/itm/306803536152?_skw=women+maxi+dress&hash=item476eea7118:g:nB8AAeSw0Ylp2G8T&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGar81g5xNe4jR9ePDZarCZgRS55Fr%2F1QJ2FqHtXdimC6cDU0%2Be1BFJBYZxQWrXYlxMpv7IsVSZn2YYPTsCPJk4e%2FgGr6RApZMHAVK%2BruGx26ZiekdDR%2B%2FB%2FPu71vdFJjXXiG3Ct4gLPcQu6nWxIOLiWLyzubbULdUPW9spnzTqGnQdKpww%2BtUqpKywQZJhUZf%2FNpZpr6cGlftacR3RposnJWyvv9jbrBEdikwpZlIfS2wYW6QAU%2BuyOoIKDeYE1gZPjy1GWU%2FSY%2BIb7gFqlaEEBVg9Kg6FWYgpg%2FGGNymblMQ%3D%3D,https://i.ebayimg.com/images/g/nB8AAeSw0Ylp2G8T/s-l225.jpg,Dresses,eBay API,,0
Alex Marie Women's Size 8 White Floral Halter Pleated Chain Accent Maxi Dress,21.59,https://www.ebay.com/itm/157890924984?_skw=women+maxi+dress&hash=item24c30851b8:g:VPMAAeSwQIpp~AA1,https://i.ebayimg.com/images/g/VPMAAeSwQIpp~AA1/s-l225.jpg,Dresses,eBay API,,0
Gilli Olive Knit Sleeveless Halter Neck Maxi Dress Plus Size 1X,35.0,https://www.ebay.com/itm/227333010887?_skw=women+maxi+dress&hash=item34ee1a75c7:g:NFoAAeSw8K9p-9Lc,https://i.ebayimg.com/images/g/NFoAAeSw8K9p-9Lc/s-l225.jpg,Dresses,eBay API,,0
Baltic Born Kia Maxi Kimono Dress | White Floral | Size XL,30.0,https://www.ebay.com/itm/227332925979?_skw=women+maxi+dress&hash=item34ee192a1b:g:960AAeSwyJ5p-8vV,https://i.ebayimg.com/images/g/960AAeSwyJ5p-8vV/s-l225.jpg,Dresses,eBay API,,0
Burgundy Sequin V-Neck Sleeveless Strappy Maxi Dress Back Zip L/XL,50.0,https://www.ebay.com/itm/366393517349?_skw=women+maxi+dress&hash=item554ec16525:g:6f8AAeSwYudp~CIR,https://i.ebayimg.com/images/g/6f8AAeSwYudp~CIR/s-l225.jpg,Dresses,eBay API,,0
Old Navy Sleeveless Knit Crossbody Maxi Dress Oatmeal Heather XS NWT,25.0,https://www.ebay.com/itm/227332975662?_skw=women+maxi+dress&hash=item34ee19ec2e:g:zTYAAeSwANdp-8ba,https://i.ebayimg.com/images/g/zTYAAeSwANdp-8ba/s-l225.jpg,Dresses,eBay API,,0
Truly 4 You Women’s S Tropical Floral Maxi Dress Chiffon Lined V-Neck Sleeveless,20.0,https://www.ebay.com/itm/406909417523?_skw=women+maxi+dress&hash=item5ebdb0f833:g:nJ0AAeSwFO1p-7il,https://i.ebayimg.com/images/g/nJ0AAeSwFO1p-7il/s-l225.jpg,Dresses,eBay API,,0
Leith Green Floral Smocked Puff Short Sleeve Maxi Dress Square Neck XXS,15.0,https://www.ebay.com/itm/178112520689?_skw=women+maxi+dress&hash=item29785561f1:g:k7AAAeSw9zpp~CgS,https://i.ebayimg.com/images/g/k7AAAeSw9zpp~CgS/s-l225.jpg,Dresses,eBay API,,0
"Splendid McCall Ribbed Knit Sweater Maxi Dress, Green – Large",35.0,https://www.ebay.com/itm/298296322185?_skw=women+maxi+dress&hash=item4573d8a889:g:zA8AAeSw7T5p~A6Y,https://i.ebayimg.com/images/g/zA8AAeSw7T5p~A6Y/s-l225.jpg,Dresses,eBay API,,0
Old Navy Sleeveless Smock Tiered Dress Multi Floral Medium NWT,25.0,https://www.ebay.com/itm/227333065045?_skw=women+maxi+dress&hash=item34ee1b4955:g:7S0AAeSwX9xp-93x,https://i.ebayimg.com/images/g/7S0AAeSwX9xp-93x/s-l225.jpg,Dresses,eBay API,,0
Petal & Pup Women's Trixie Floral Embroidery Maxi Dress Size L White Excellent,44.0,https://www.ebay.com/itm/168358722473?_skw=women+maxi+dress&hash=item2732f63ba9:g:dfoAAeSwKRRp~BP8,https://i.ebayimg.com/images/g/dfoAAeSwKRRp~BP8/s-l225.jpg,Dresses,eBay API,,0
Rachel Zoe Orange Pink Floral Maxi Dress M Sleeveless Scoop Neck Long,40.0,https://www.ebay.com/itm/406909695967?_skw=women+maxi+dress&hash=item5ebdb537df:g:6LkAAeSwMc9p--Ty,https://i.ebayimg.com/images/g/6LkAAeSwMc9p--Ty/s-l225.jpg,Dresses,eBay API,,0
Fashion Nova Multicolor Cut-Out Bodycon Maxi Dress Animal Print Sleeveless,25.0,https://www.ebay.com/itm/257495148170?_skw=women+maxi+dress&hash=item3bf3e8268a:g:fyIAAeSwd-5p-7La,https://i.ebayimg.com/images/g/fyIAAeSwd-5p-7La/s-l225.jpg,Dresses,eBay API,,0
Altar'd State Jenni Draped Maxi Dress,47.0,https://www.ebay.com/itm/406909970267?_skw=women+maxi+dress&hash=item5ebdb9675b:g:OxAAAeSw1URp~BNM,https://i.ebayimg.com/images/g/OxAAAeSw1URp~BNM/s-l225.jpg,Dresses,eBay API,,0
Torrid Pink Floral Lace Button Front V-Neck Sheer Maxi Dress Plus 4,75.0,https://www.ebay.com/itm/147297904018?_skw=women+maxi+dress&hash=item224ba3a592:g:AC4AAeSwO~1p-8Ub,https://i.ebayimg.com/images/g/AC4AAeSwO~1p-8Ub/s-l225.jpg,Dresses,eBay API,,0
"Ladies navy JCP dress size 16 full length, high neck, seeveless with back zipper",17.0,https://www.ebay.com/itm/358527580478?_skw=women+maxi+dress&hash=item5379e8b93e:g:z6QAAeSwe5tp--KX,https://i.ebayimg.com/images/g/z6QAAeSwe5tp--KX/s-l225.jpg,Dresses,eBay API,,0
Im in love with derek,12.0,https://www.ebay.com/itm/377166678214?_skw=women+maxi+dress&hash=item57d0e2c8c6:g:9TgAAeSwPmNp-8-2,https://i.ebayimg.com/images/g/9TgAAeSwPmNp-8-2/s-l225.jpg,Dresses,eBay API,,0
Farm Rio Women’s  Sleeveless Blue Floral Button Front Maxi Dress Size M,200.0,https://www.ebay.com/itm/336571780017?_skw=women+maxi+dress&hash=item4e5d3dcbb1:g:0vwAAeSwZK1p~AYf,https://i.ebayimg.com/images/g/0vwAAeSwZK1p~AYf/s-l225.jpg,Dresses,eBay API,,0
Ariat Heathered Gray Maxi Dress with Pastel Embroidered Accents,20.0,https://www.ebay.com/itm/389986445445?_skw=women+maxi+dress&hash=item5acd00e885:g:65YAAeSw3Hxp~Bb9,https://i.ebayimg.com/images/g/65YAAeSw3Hxp~Bb9/s-l225.jpg,Dresses,eBay API,,0
Beige White Gingham Maxi Dress Short Cap Sleeve Tie Back Long Casual,57.0,https://www.ebay.com/itm/227319019910?_skw=women+maxi+dress&hash=item34ed44f986:g:Nb8AAeSw1rlp76m2,https://i.ebayimg.com/images/g/Nb8AAeSw1rlp76m2/s-l225.jpg,Dresses,eBay API,,0
Peppermayo Light Yellow Romy  Maxi Dress 4,99.98,https://www.ebay.com/itm/257494891130?_skw=women+maxi+dress&hash=item3bf3e43a7a:g:go8AAeSwwelp-8n4,https://i.ebayimg.com/images/g/go8AAeSwwelp-8n4/s-l225.jpg,Dresses,eBay API,,0
"Dark Green Satin Maxi Dress XL, Cowl Neck, Lace-Up Front, Sleeveless, Formal",350.0,https://www.ebay.com/itm/188351885879?_skw=women+maxi+dress&hash=item2bdaa5b237:g:TOAAAeSwIkpp-jtx,https://i.ebayimg.com/images/g/TOAAAeSwIkpp-jtx/s-l225.jpg,Dresses,eBay API,,0
Blue Strapless Smocked Tiered Floral Maxi Dress M Lightweight Woven Sleeveless,366.0,https://www.ebay.com/itm/389987265384?_skw=women+maxi+dress&hash=item5acd0d6b68:g:8lQAAeSw8ohp~FJd,https://i.ebayimg.com/images/g/8lQAAeSw8ohp~FJd/s-l225.jpg,Dresses,eBay API,,0
L/XL Gold Beaded Mesh Sleeveless V-Neck Formal Gown Maxi Dress for Women,249.99,https://www.ebay.com/itm/406909927359?_skw=women+maxi+dress&hash=item5ebdb8bfbf:g:Q8UAAeSwrclp~Ami,https://i.ebayimg.com/images/g/Q8UAAeSwrclp~Ami/s-l225.jpg,Dresses,eBay API,,0
NAF NAF Multicolor Floral V-Neck Maxi Dress Strappy Sleeveless Lined 1,55.0,https://www.ebay.com/itm/366393195870?_skw=women+maxi+dress&hash=item554ebc7d5e:g:xnQAAeSwhPFp--yz,https://i.ebayimg.com/images/g/xnQAAeSwhPFp--yz/s-l225.jpg,Dresses,eBay API,,0
"Favorite Daughter Floral V-Neck Slip Maxi Dress, Sleeveless, Size S Ivory Pink",120.0,https://www.ebay.com/itm/358527620073?_skw=women+maxi+dress&hash=item5379e953e9:g:m20AAeSwFO1p--gZ,https://i.ebayimg.com/images/g/m20AAeSwFO1p--gZ/s-l225.jpg,Dresses,eBay API,,0
Hemant & Nandita White Lace Beaded Maxi Dress Sleeveless Zip Size S,240.0,https://www.ebay.com/itm/206257549299?_skw=women+maxi+dress&hash=item3005e86ff3:g:9G4AAeSwOhNp~By9,https://i.ebayimg.com/images/g/9G4AAeSwOhNp~By9/s-l225.jpg,Dresses,eBay API,,0
"Anthropologie The Marais Printed Tiered Maxi Dress, Pink & Orange – XXS Petite",75.0,https://www.ebay.com/itm/298296268467?_skw=women+maxi+dress&hash=item4573d7d6b3:g:R4sAAeSwNFdp~ASF,https://i.ebayimg.com/images/g/R4sAAeSwNFdp~ASF/s-l225.jpg,Dresses,eBay API,,0
The Kooples Women's Black Pleated Maxi Dress Size S V-Neck Long Sleeve Solid,400.0,https://www.ebay.com/itm/168353305612?_skw=women+maxi+dress&hash=item2732a3940c:g:rFsAAeSwJy5p-Pdt,https://i.ebayimg.com/images/g/rFsAAeSwJy5p-Pdt/s-l225.jpg,Dresses,eBay API,,0
Hale Bob Pink Blue Aileen Silk Maxi Caftan Dress L 10 12 New Long Sleeve 40 42,199.0,https://www.ebay.com/itm/366393765554?_skw=women+maxi+dress&hash=item554ec52eb2:g:xgUAAeSwtppp~Epy,https://i.ebayimg.com/images/g/xgUAAeSwtppp~Epy/s-l225.jpg,Dresses,eBay API,,0
Vintage Cachet Pink Beaded Ruched Chiffon Maxi Dress 6 Off Shoulder Formal NWT,145.0,https://www.ebay.com/itm/389985713821?_skw=women+maxi+dress&hash=item5accf5be9d:g:jKkAAeSwJk1p--WE,https://i.ebayimg.com/images/g/jKkAAeSwJk1p--WE/s-l225.jpg,Dresses,eBay API,,0
STAUD Ivory Sequined Lace Maxi Slip Dress XS Sleeveless V-Neck Party,400.0,https://www.ebay.com/itm/168359125872?_skw=women+maxi+dress&hash=item2732fc6370:g:-jkAAeSwyk1p~FCV,https://i.ebayimg.com/images/g/-jkAAeSwyk1p~FCV/s-l225.jpg,Dresses,eBay API,,0
A The Drop Women's one gvood a The Drop Women's very V-neck an Midii Dress,98.0,https://www.ebay.com/itm/377163614774?_skw=women+maxi+dress&hash=item57d0b40a36:g:kIQAAeSwPABp-dM6,https://i.ebayimg.com/images/g/kIQAAeSwPABp-dM6/s-l225.jpg,Dresses,eBay API,,0
Colourful Camilla Maxi Dress Adjustable Size,687.52,https://www.ebay.com/itm/406910142950?_skw=women+maxi+dress&hash=item5ebdbc09e6:g:3D4AAeSwnUZp~Dai,https://i.ebayimg.com/images/g/3D4AAeSwnUZp~Dai/s-l225.jpg,Dresses,eBay API,,0
Green shimmery Satin Halter maxi prom dress with Sequins,150.0,https://www.ebay.com/itm/137279018354?_skw=women+maxi+dress&hash=item1ff6779572:g:SQoAAeSwgE5p9-NE,https://i.ebayimg.com/images/g/SQoAAeSwgE5p9-NE/s-l225.jpg,Dresses,eBay API,,0
XXL 2XL 18  Deb hot pink satin tulle rhinestone strapless ballgown dress prom,100.0,https://www.ebay.com/itm/336572087067?_skw=women+maxi+dress&hash=item4e5d427b1b:g:EXsAAeSwJVVp~FDw,https://i.ebayimg.com/images/g/EXsAAeSwJVVp~FDw/s-l225.jpg,Dresses,eBay API,,0
JS Collections Black Satin Layered Maxi Dress 8 Spaghetti Strap Zip Closure,120.0,https://www.ebay.com/itm/389985797339?_skw=women+maxi+dress&hash=item5accf704db:g:XpgAAeSwWvdp--oS,https://i.ebayimg.com/images/g/XpgAAeSwWvdp--oS/s-l225.jpg,Dresses,eBay API,,0
Red Draped Fringe Midi Dress | MNG Capsule by Mango | Size S | Worn Once,450.0,https://www.ebay.com/itm/267658392348?_skw=women+maxi+dress&hash=item3e51aef31c:g:34QAAeSwO6Vp93tx,https://i.ebayimg.com/images/g/34QAAeSwO6Vp93tx/s-l225.jpg,Dresses,eBay API,,0
LEO LIN LUCINDA DRESS PINK SIZE 6 FULL LENGTH. WORN ONCE AS MOB DRESS.,795.0,https://www.ebay.com/itm/287316039212?_skw=women+maxi+dress&hash=item42e55ed62c:g:ursAAeSwLDNp-5R9,https://i.ebayimg.com/images/g/ursAAeSwLDNp-5R9/s-l225.jpg,Dresses,eBay API,,0
Denise Are Here 1960/70 Floral Green Vintage Halter Maxi Drews Extra Small,65.0,https://www.ebay.com/itm/397920290727?_skw=women+maxi+dress&hash=item5ca5e5c7a7:g:OooAAeSw8K9p-9Ql,https://i.ebayimg.com/images/g/OooAAeSw8K9p-9Ql/s-l225.jpg,Dresses,eBay API,,0
Mac Duggal 93932 Sz 12 Blue Flutter Sleeve High Neck Gown $998,525.0,https://www.ebay.com/itm/227330086895?_skw=women+maxi+dress&hash=item34ededd7ef:g:O8cAAeSwCbZp-TW0,https://i.ebayimg.com/images/g/O8cAAeSwCbZp-TW0/s-l225.jpg,Dresses,eBay API,,0
Alemais  Contina Maxi Day Dress,150.0,https://www.ebay.com/itm/318262537033?_skw=women+maxi+dress&hash=item4a19eceb49:g:218AAeSwLuFp-tgQ,https://i.ebayimg.com/images/g/218AAeSwLuFp-tgQ/s-l225.jpg,Dresses,eBay API,,0
Ashley Lauren prom dress size 6,400.0,https://www.ebay.com/itm/389978894205?_skw=women+maxi+dress&hash=item5acc8daf7d:g:kncAAeSwvsRp-fO-,https://i.ebayimg.com/images/g/kncAAeSwvsRp-fO-/s-l225.jpg,Dresses,eBay API,,0
SUNDEK MAXI SHOPPING BAGCOLOR LULO A6900 - LULO One Size,71.86,https://www.ebay.com/itm/198333188625?_skw=women+maxi+dress&hash=item2e2d944a11:g:z10AAeSwAU9p-hsp,https://i.ebayimg.com/images/g/z10AAeSwAU9p-hsp/s-l225.jpg,Dresses,eBay API,,0
Long Sleeves Wedding Guest Dresses V Neck Satin Bridesmaid Dress Maxi FormalGown,70.84,https://www.ebay.com/itm/127851189682?_skw=women+maxi+dress&hash=item1dc48655b2:g:DkEAAeSwH-dp6I3q,https://i.ebayimg.com/images/g/DkEAAeSwH-dp6I3q/s-l225.jpg,Dresses,eBay API,,0
Alemais Contina silk maxi dress in multicoloured,190.0,https://www.ebay.com/itm/318262568067?_skw=women+maxi+dress&hash=item4a19ed6483:g:GcwAAeSwwelp-s9S,https://i.ebayimg.com/images/g/GcwAAeSwwelp-s9S/s-l225.jpg,Dresses,eBay API,,0
BAOBAB Brooklyn Maxi Dress - One Shoulder Long Sleeve Maxi Dress NWT Size S,100.0,https://www.ebay.com/itm/206250515712?_skw=women+maxi+dress&hash=item30057d1d00:g:7bwAAeSwDe5p-AYN,https://i.ebayimg.com/images/g/7bwAAeSwDe5p-AYN/s-l225.jpg,Dresses,eBay API,,0
Hutch Red Wrap Maxi Dress V-Neck Spaghetti Straps Tie Lined S,75.0,https://www.ebay.com/itm/406906612353?_skw=women+maxi+dress&hash=item5ebd862a81:g:GdwAAeSw0Plp-jCT,https://i.ebayimg.com/images/g/GdwAAeSw0Plp-jCT/s-l225.jpg,Dresses,eBay API,,0
Vintage style gold and black sequin formal dress size 6 black beaded Gatsby Gown,110.0,https://www.ebay.com/itm/236802693759?_skw=women+maxi+dress&hash=item37228a5a7f:g:CPkAAeSwpzNp-8qm,https://i.ebayimg.com/images/g/CPkAAeSwpzNp-8qm/s-l225.jpg,Dresses,eBay API,,0
Women's Smocked Maxi A-Line Dress - Universal Thread,11.99,https://www.ebay.com/itm/188236019069?_skw=women+maxi+dress&hash=item2bd3bdb57d:g:raEAAeSwnhhpziU4,https://i.ebayimg.com/images/g/raEAAeSwnhhpziU4/s-l225.jpg,Dresses,eBay API,,0
Women's Sleeveless Swing Maxi Dress - A New Day,15.99,https://www.ebay.com/itm/188182039489?_skw=women+maxi+dress&hash=item2bd0860bc1:g:8d0AAeSwnahpu6I-,https://i.ebayimg.com/images/g/8d0AAeSwnahpu6I-/s-l225.jpg,Dresses,eBay API,,0
Women's Tiered Maxi Dress - A New Day,13.99,https://www.ebay.com/itm/206201265408?_skw=women+maxi+dress&hash=item30028d9d00:g:tyMAAeSwmvtp2KGT,https://i.ebayimg.com/images/g/tyMAAeSwmvtp2KGT/s-l225.jpg,Dresses,eBay API,,0
Women's Strapless Tiered Corest Maxi Dress - Wild Fable,15.99,https://www.ebay.com/itm/188329638334?_skw=women+maxi+dress&hash=item2bd95239be:g:0ucAAeSwqBdp8ktz,https://i.ebayimg.com/images/g/0ucAAeSwqBdp8ktz/s-l225.jpg,Dresses,eBay API,,0
Women's V-Neck Tiered Ruffle Maxi Dress - A New Day Cream/Brown Floral,15.99,https://www.ebay.com/itm/188301590192?_skw=women+maxi+dress&hash=item2bd7a63eb0:g:qksAAeSwUdhp56Tl,https://i.ebayimg.com/images/g/qksAAeSwUdhp56Tl/s-l225.jpg,Dresses,eBay API,,0
Women's Pullover Maxi A-Line Dress - Universal Thread,13.99,https://www.ebay.com/itm/206155343324?_skw=women+maxi+dress&hash=item2fffd0e5dc:g:mwAAAeSwibZpvk2J,https://i.ebayimg.com/images/g/mwAAAeSwibZpvk2J/s-l225.jpg,Dresses,eBay API,,0
Women's Balloon Short Sleeve Maxi A-Line Dress - Universal Thread,17.99,https://www.ebay.com/itm/177903411250?_skw=women+maxi+dress&hash=item296bdea032:g:FmoAAeSwYXxpqWix,https://i.ebayimg.com/images/g/FmoAAeSwYXxpqWix/s-l225.jpg,Dresses,eBay API,,0
Women's Tiered Ruffle Maxi Dress - A New Day Navy Blue M,13.59,https://www.ebay.com/itm/206253749853?_skw=women+maxi+dress&hash=item3005ae765d:g:A5YAAeSw5Ahp~DOL,https://i.ebayimg.com/images/g/A5YAAeSw5Ahp~DOL/s-l225.jpg,Dresses,eBay API,,0
Women's Lace Maxi A-Line Dress - Universal Thread,17.99,https://www.ebay.com/itm/187691787752?_skw=women+maxi+dress&hash=item2bb34d65e8:g:O1gAAeSw8sRpASA6,https://i.ebayimg.com/images/g/O1gAAeSw8sRpASA6/s-l225.jpg,Dresses,eBay API,,0
Women's Vacation Short Sleeve Maxi Dress - Roller Rabbit,27.5,https://www.ebay.com/itm/177969479615?_skw=women+maxi+dress&hash=item296fcebfbf:g:xMYAAeSwv6Jpua6T,https://i.ebayimg.com/images/g/xMYAAeSwv6Jpua6T/s-l225.jpg,Dresses,eBay API,,0
Altardstate - Sylvia Halter Maxi Dress,46.99,https://www.ebay.com/itm/406910125901?_skw=women+maxi+dress&hash=item5ebdbbc74d:g:Q7AAAeSwDe5p~DNn&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGbfpUrgGoKkNr4zJC2fvZdqLzeBuLo7xLbC0CGxGIAPTcgMJDhmCYTujJvApJwzkEAB17mqlw1QobeDPsHlYA45eQb%2BaH9xEBc7U29Zm%2BTG210fA02%2BryWfBTqnyn9dU610qkKPfJ1t5hxa%2FhAcDJ0iaEKH0sdl3pjiLc%2B2VmDiJaYqvOfolwhEN8zHq6xyYffTpqKbXd7kThRYwSO31Yz44loOHLz%2FaxX2aLFR5DSjEYXyGUxZ2reIC8qx%2BCRQYimmDwghrskFsbCVLwt9Jn4OQIff%2FL94%2FtQAttkKULEg6g%3D%3D,https://i.ebayimg.com/images/g/Q7AAAeSwDe5p~DNn/s-l225.jpg,Dresses,eBay API,,0
Womens Satin V Neck Maxi Dress Ruffle High Low Formal Evening Gown,46.99,https://www.ebay.com/itm/127831658651?_skw=women+maxi+dress&hash=item1dc35c509b:g:664AAeSwYOtp7wpk&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGaTh%2B%2B8UVZ3BRRiGtsydlkriNHFIIklhaO%2BLFO%2BP1%2FK4XiRyA3U%2BT2ueEXkOiJqUHy0srH53s%2B%2B%2FIWZ4%2FeLLqoXk26WPmlxQ47cpOu%2Bno6VAQMtfOOob4hxUj5Ah17y4rmn2290Uj%2Be3tqTUuf4DgRirUVefEdBv0cIYxUYLKwhVHDdzRaBKZKg8q9Qr8qejNOfKdDyhvH0xoc9VnnuoKzmVb1Dg86cQ6rYwnF0xKR%2B%2BjBYut4jKDfT5ifXVNuakOPmxZy7p2vhsPhCZ7CdsKZ7qBYa%2FwpP0FwundnK8LkqyQ%3D%3D,https://i.ebayimg.com/images/g/664AAeSwYOtp7wpk/s-l225.jpg,Dresses,eBay API,,0
Womens Plus Size Blue Tropical Print Dress 3X Belted Maxi Dress,29.95,https://www.ebay.com/itm/397568834942?_skw=women+maxi+dress&hash=item5c90f2fd7e:g:D~EAAeSwstdpgrJ-&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGZr9w1LlK0TBFIzt9Uci6RufdgvsL%2BlUdRlJ%2B5rWAjc9v2XCPPTqdhpNtAa9avJIQ7w2Kj%2Br4DaatHzqw5WUHmwI%2BHyTU32Lu34BAGswwalBz2eMN1%2BcnDf4dRFjRNkBSKInhz5W7FjSU70UB9TTlOyGuvGCrZAefOtkWE7SByY%2FqP1JtST3Niid7gLNMXN9xpy6rTkOsityUOLQNCdWEq88xGAAu%2BHO3LXXqqbOeQy3sOsYbyZLYKGh8X%2FGMjg4qWocDO9TRGm0SvDaIZTKZoxsJCCPE0UlsBUzBK889PvPQ%3D%3D,https://i.ebayimg.com/images/g/D~EAAeSwstdpgrJ-/s-l225.jpg,Dresses,eBay API,,0
Crystal Doll Floral Front Split Linen Blend Maxi Dress Women L Sleeveless White,28.99,https://www.ebay.com/itm/389985913915?_skw=women+maxi+dress&hash=item5accf8cc3b:g:Ah8AAeSwJk1p6ZDw&amdata=enc%3AAQALAAAA8ACCtXRWQnOEpyOqnQQ8KGaF%2FXN2DZb1TIQyJJeimfnF0hvwjNc7qOByHxOrW6UnN0gFNY2YFHvtsHfOReTUS4eRAYdF3yFvHt%2FQ3hbssMWMXaw8rM9v4%2Fkj9LH%2Fcx04kNGalPKPN58xKXnn3wgSBBQ28hVHOv%2B9LgN%2BtV8II1hJmbrxlaTL6jB37yfObuF0uZGJ01gw1W%2F4F6yZ3AOc%2FYILyqvFUm6kAm29JEd0eWa2Q5wSiyx5b6Ql7xRZIFjkaB6TaBvp1jAVp0R9Uj2gnBX13uA70dGCjamY%2FOFVOXt0tbnBNx4CBRaA87QMVuoGtw%3D%3D,https://i.ebayimg.com/images/g/Ah8AAeSwJk1p6ZDw/s-l225.jpg,Dresses,eBay API,,0
